provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,jobName,transcript,wer,levenshtein,ser,filename,confidence
Google,disabled accessible rooms are available,2,0,twenties,male,indian,en,,5,True,False,,disabled accessible rooms are available,0.0,0,0,common_voice_en_19137014.mp3,0.959691882
Google,a price was put on his head but he managed to escape to england,2,0,twenties,male,indian,en,,14,True,False,,a price or sport on his head but he managed to escape to england,0.14285714285714285,6,1,common_voice_en_22319567.mp3,0.8325409290000001
Google,samantha camerons family own the large yorkshire estate called sutton park,2,1,twenties,male,indian,en,,11,True,False,,samantha camerons family owned a large yorkshire state call sutton park,0.36363636363636365,7,1,common_voice_en_19700136.mp3,0.7713849540000001
Google,it is known for its large shipyard,2,0,twenties,female,indian,en,,7,True,False,,it is known for its large shipyard,0.0,0,0,common_voice_en_18733169.mp3,0.915574908
Google,he was respected and admired as a model teacherscholar,2,1,twenties,female,indian,en,,9,True,False,,he was respected and admired as model teachers color,0.3333333333333333,5,1,common_voice_en_18723876.mp3,0.92099613
Google,the nonresidential buildings are a kindergarten community hall and fire station,2,0,thirties,male,indian,en,,11,True,False,,the nonresidential buildings are a kindergarten community hall and fire station,0.0,0,0,common_voice_en_21426041.mp3,0.932711422
Google,he also had a long tenure as the frontman of hard rock band talisman,2,0,twenties,female,indian,en,,14,True,False,,he always had a long tenure as the frontman of hotdog band charlotte,0.2857142857142857,18,1,common_voice_en_22406118.mp3,0.8601849079999999
Google,the team was mostly derided or ignored by the new york city media,2,0,twenties,male,indian,en,,13,True,False,,the team was mostly delighted or ignored by the new york city media,0.07692307692307693,4,1,common_voice_en_22773396.mp3,0.917043924
Google,he won many awards during his career,2,0,twenties,male,indian,en,,7,True,False,,he won many awards during his career,0.0,0,0,common_voice_en_22319736.mp3,0.982557297
Google,it was once the subject of rivalry between victorian gardeners in england,2,1,twenties,male,indian,en,,12,True,False,,what is the subject of victorian england,0.5833333333333334,38,1,common_voice_en_22277943.mp3,0.783975601
Google,activists claim the pipeline through the baltic sea is leaking,2,1,twenties,male,indian,en,,10,True,False,,at least clean the pipeline through the baltic sea is flaking,0.4,11,1,common_voice_en_176390.mp3,0.7872091529999999
Google,the first european settler in potton township was nicholas austin,2,0,thirties,male,indian,en,,10,True,False,,the first european ships are in fulton township was nicholas osteen,0.4,14,1,common_voice_en_22095311.mp3,0.850065172
Google,the plan was cancelled due to a popular resistance headed by count louis sparre,2,0,thirties,male,indian,en,,14,True,False,,the plan was canceled due to a popular resistance headed by county louis park,0.21428571428571427,5,1,common_voice_en_22961313.mp3,0.805833995
Google,he comes from an aristocratic family from the region of piedmont in italy,2,0,twenties,female,indian,en,,13,True,False,,he comes from an aristocratic family from the region of piedmont in italy,0.0,0,0,common_voice_en_22533180.mp3,0.961627007
Google,the methodist publishing house,2,1,twenties,female,indian,en,,4,True,False,,the methodist publishing house,0.0,0,0,common_voice_en_21934583.mp3,0.961279035
Google,but i believe shell turn out all right yet,2,0,twenties,female,indian,en,,9,True,False,,but i believe she will turn out all right yet,0.2222222222222222,3,1,common_voice_en_21678465.mp3,0.838660717
Google,the division covers the vast northern outback of south australia,2,0,twenties,male,indian,en,,10,True,False,,the decision to walk north and south australia,0.7,26,1,common_voice_en_23596240.mp3,0.794273615
Google,however i am dressed i shall still be sancho panza,2,0,fifties,male,indian,en,,10,True,False,,however and rest i shall still be sancho panza,0.3,8,1,common_voice_en_17416348.mp3,0.88632983
Google,the owner of the dwelling was not amused,3,0,thirties,female,indian,en,,8,True,False,,the owner of the dwelling was not amused,0.0,0,0,common_voice_en_215392.mp3,0.9211050270000001
Google,you could go for a brisk walk up constitution hill or something,2,0,twenties,female,malaysia,en,,12,True,False,,you should go to a preschool constitution hill or something,0.4166666666666667,14,1,common_voice_en_18485218.mp3,0.817041755
Google,the chickasaw national recreation area preserves partially forested hills of southcentral oklahoma near sulphur,2,0,twenties,female,malaysia,en,,14,True,False,,the chickasaw national recreation area preserve specially for restitution of south central oklahoma yourself over,0.5714285714285714,25,1,common_voice_en_19642057.mp3,0.865352392
Google,the unincorporated community of cherry is located within cherry township,2,0,teens,male,malaysia,en,,10,True,False,,the unincorporated community of cherry is located within cherry township,0.0,0,0,common_voice_en_18701654.mp3,0.9395074840000001
Google,may i sit down,2,1,twenties,male,malaysia,en,,4,True,False,,may i sit down,0.0,0,0,common_voice_en_1137939.mp3,0.987629056
Google,the dorsum is brown with a yellow streak on each side of the neck,2,0,twenties,male,malaysia,en,,14,True,False,,the delsym is brown with a yellow streak on each side of the neck,0.07142857142857142,3,1,common_voice_en_20288302.mp3,0.897464633
Google,the name monona is of american indian origin,2,0,twenties,female,malaysia,en,,8,True,False,,the name the moana is of american indian origin,0.25,6,1,common_voice_en_18684032.mp3,0.839943469
Google,fabian does not like pepper,2,0,fourties,male,malaysia,en,,5,True,False,,fabian does not like pepper,0.0,0,0,common_voice_en_17896795.mp3,0.935206532
Google,what was she to do,2,0,twenties,female,malaysia,en,,5,True,False,,what was she to do,0.0,0,0,common_voice_en_17361490.mp3,0.945023835
Google,can you tell me where it hurts,2,0,twenties,male,malaysia,en,,7,True,False,,can you tell me what its hurts,0.2857142857142857,4,1,common_voice_en_17285946.mp3,0.883821905
Google,lettermore island is in two halves,2,0,twenties,male,malaysia,en,,6,True,False,,livermore island is into house,0.6666666666666666,9,1,common_voice_en_19046651.mp3,0.935656548
Google,thirtytwo turkish tourists took a trip to a turkey farm,2,0,twenties,female,malaysia,en,,10,True,False,,love you too talk to you tomorrow just took a trip to a jackie phone,1.0,37,1,common_voice_en_18447265.mp3,0.649958968
Google,he briefly considered relocating to montevideo or buenos aires,2,1,thirties,male,malaysia,en,,9,True,False,,he briefly considered getting to montevideo,0.4444444444444444,21,1,common_voice_en_20531406.mp3,0.871643543
Google,their music combined funk rhythms and dissonant guitar riffs,3,0,twenties,male,malaysia,en,,9,True,False,,combine fun greetings and listening guitar riffs,0.6666666666666666,25,1,common_voice_en_19680033.mp3,0.664824665
Google,she is one of the most awarded artist in history,2,0,thirties,female,malaysia,en,,10,True,False,,,1.0,48,1,common_voice_en_20309132.mp3,0.0
Google,my hobby is genealogy or family history,2,0,twenties,female,malaysia,en,,7,True,False,,my hobby is genealogy or family history,0.0,0,0,common_voice_en_18485233.mp3,0.9618819359999999
Google,i think it came in a long red box,2,0,twenties,male,malaysia,en,,9,True,False,,i didnt came in a long box,0.3333333333333333,10,1,common_voice_en_17291462.mp3,0.7459956409999999
Google,as if i would talk on such a subject,2,0,twenties,female,malaysia,en,,9,True,False,,as if i would talk on such a subject,0.0,0,0,common_voice_en_18447373.mp3,0.9573993679999999
Google,once again the songwriter in her felt the need to produce and sing,2,0,thirties,female,malaysia,en,,13,True,False,,the song,0.9230769230769231,58,1,common_voice_en_20309243.mp3,0.8347594740000001
Google,he tried to persuade her with a rather artificial argument,2,0,twenties,female,malaysia,en,,10,True,False,,tried to persuade her with the raza artificial argument,0.3,10,1,common_voice_en_18447273.mp3,0.8260014059999999
Google,hey look a flying pig,2,0,twenties,male,malaysia,en,,5,True,False,,i love the flying pig,0.6,8,1,common_voice_en_17252814.mp3,0.669377685
Google,jack was drafted to do his duty in korea for ten months,2,0,twenties,female,malaysia,en,,12,True,False,,jack lester all set to do his duty in korea for 10 months,0.3333333333333333,13,1,common_voice_en_18684031.mp3,0.790531814
Google,no wonder this vanilla yogurt tastes disgusting its eatby date was last year,2,0,twenties,female,malaysia,en,,13,True,False,,no wonder this funny thing is it by voice last year,0.6153846153846154,37,1,common_voice_en_17361492.mp3,0.877244055
Google,delete this file,2,0,fifties,male,malaysia,en,,3,True,False,,delete this file,0.0,0,0,common_voice_en_17885588.mp3,0.827964783
Google,girard is served by the jaytongirard independent school district,2,0,fifties,male,malaysia,en,,9,True,False,,jared is served by the jason garrett independent school district,0.3333333333333333,12,1,common_voice_en_23149627.mp3,0.897976518
Google,im going with clara to buy some pillows and bolsters,2,0,fourties,male,malaysia,en,,10,True,False,,im going to the cairo to buy some pillows and bolsters,0.3,7,1,common_voice_en_17896793.mp3,0.93939805
Google,the band released two demos under this name,2,0,twenties,male,malaysia,en,,8,True,False,,the band released under this name,0.25,10,1,common_voice_en_19792425.mp3,0.867971182
Google,for example in his first album freak out,2,1,twenties,male,malaysia,en,,8,True,False,,for example in his first album freak out,0.0,0,0,common_voice_en_19680032.mp3,0.944604993
Google,i passed away and left them to it,2,0,twenties,female,malaysia,en,,8,True,False,,he passed away and left them to it,0.125,2,1,common_voice_en_18485263.mp3,0.8802227970000001
Google,nice genial jolly,2,0,twenties,male,malaysia,en,,3,True,False,,janelle jolly,0.6666666666666666,9,1,common_voice_en_17252813.mp3,0.6436743739999999
Google,the mines had been ran by the city council,2,0,fourties,male,malaysia,en,,9,True,False,,the mines have been ran by the city council,0.1111111111111111,2,1,common_voice_en_17896085.mp3,0.949190557
Google,the boy shook his head,2,0,thirties,female,malaysia,en,,5,True,False,,the boys,0.8,14,1,common_voice_en_1466772.mp3,0.759320855
Google,the cannibal was looking for another victim to appease his appetite,2,1,fifties,male,malaysia,en,,11,True,False,,i was looking for another piece is apathy,0.6363636363636364,31,1,common_voice_en_17885610.mp3,0.615840852
Google,when the carpet and the curtains caught fire it was getting warm,2,0,twenties,female,malaysia,en,,12,True,False,,when the cops caught fire it was getting warm,0.3333333333333333,20,1,common_voice_en_184404.mp3,0.739069223
Google,one mans loss is another mans gain,2,0,twenties,male,malaysia,en,,7,True,False,,wymans loss is another mans gain,0.2857142857142857,4,1,common_voice_en_17252868.mp3,0.831156254
Google,spring prairie was originally called franklin,2,0,twenties,male,malaysia,en,,6,True,False,,prayer was originally kirk franklin,0.5,17,1,common_voice_en_19802543.mp3,0.9307535290000001
Google,longtime white residents also tried to force the poor black residents out of town,2,0,twenties,male,malaysia,en,,14,True,False,,longtime white president also try to force the four bread resident of of town,0.42857142857142855,14,1,common_voice_en_19120808.mp3,0.889107347
Google,the rings are plucked in a downward motion to produce tinkling sounds,2,0,fourties,male,malaysia,en,,12,True,False,,the rings are plugged in a tonne what motion to produce tinkling sounds,0.25,9,1,common_voice_en_21883549.mp3,0.8415670390000001
Google,many different classes of statistical tests have been considered in the literature,2,0,fourties,male,malaysia,en,,12,True,False,,many different classes of statistical tests have been considered in the literature,0.0,0,0,common_voice_en_17896118.mp3,0.897164106
Google,florida had provided refuge for both planters and slaves during the american revolution,2,1,twenties,male,malaysia,en,,13,True,False,,toyota had provided refuge for both panthers and slaves during the american revolution,0.15384615384615385,7,1,common_voice_en_22975073.mp3,0.91169256
